n_agree,n_ans,n_article,n_ask,n_collection,n_editlog,n_followee,n_follower,n_thanks,n_topic,answerer_id
57,56,0,9,4,25,25,12,15,4,jackyan
30,13,0,17,2,112,32,21,4,2,jackycx
5,2,0,0,1,0,12,2,2,2,JackyDyun
635,140,0,2,3,10,83,138,110,7,Jackyniu
7,5,0,13,0,10,121,58,1,21,jackyvip
13,9,0,0,0,0,18,2,4,1,jackzhang
16,11,0,3,4,9,59,10,6,37,jackzlive
503,46,0,3,3,13,56,86,82,2,jacob-52
1,3,0,4,0,47,28,28,1,2,jacob
9,7,0,0,1,0,3,5,6,13,jacobyu
85,9,0,1,0,6,78,150,26,1,jaconey
226,7,0,0,4,0,12,28,76,1,jacqueline-yao
194,71,0,41,14,244,33,203,74,10,jacychen
0,2,0,0,0,0,9,1,2,1,jade-fu
577,133,0,7,0,50,68,222,184,2,jade1314ily
0,0,0,4,3,8,117,87,0,32,jadejourney
5,12,0,9,0,10,54,43,7,17,jadkyin
0,4,0,2,0,2,12,5,1,31,jady
30,31,0,1,0,2,22,38,19,2,jaguarzhang
5,5,0,0,0,0,1,42,0,5,jailbreakhum
4,5,0,0,0,2,8,168,6,10,JaimeMao
0,1,0,0,0,0,9,6,1,15,jairwen
0,1,0,0,0,0,4,15,1,9,jake-shi
59,52,0,2,2,3,85,43,27,2,jalen
53,11,0,2,0,4,51,71,11,2,jamalyn
298,44,1,17,0,68,120,252,113,30,jamchau
6,2,0,1,0,0,2,1,0,9,james-13
0,4,0,4,0,1,21,8,2,4,james-36-80
1,4,0,3,4,7,30,2,0,8,james-37-44
65,31,0,2,3,18,14,30,28,4,james-bright
11,11,0,4,1,6,25,5,3,1,james-cheung
46,21,0,6,0,23,62,17,28,3,James-F
1,3,0,0,5,0,64,4,0,4,james-liu-56
73,77,0,2,6,1,201,60,18,13,james-wu
7,10,0,4,0,6,17,16,5,16,JamesHao
0,1,0,0,1,0,117,3,0,2,jameshsiang
124,43,0,6,17,16,68,46,28,4,jamesjiangchn
3,11,0,13,0,15,15,13,5,6,jamesliu
0,0,0,0,0,0,0,0,0,11,jamesye
1740,28,0,0,16,9,208,159,290,10,jamesyuan
12,12,0,10,1,21,16,23,10,16,jamie714
0,1,0,1,0,0,3,4,1,11,Jamieipad
1691,78,0,5,0,36,556,884,604,29,jamiyzeger
0,0,0,0,0,180,88,280,0,14,jammywang
12,21,0,8,1,35,94,79,8,3,jamzo
0,0,0,0,0,2,0,13,0,0,jan625426
7,10,0,5,0,18,20,21,6,20,jane-47
3,3,0,1,0,0,2,2,2,4,jane-jiao
43,11,0,0,0,0,93,83,24,60,jane-xing
0,1,0,0,0,0,3,0,1,1,jane2011
0,1,0,0,0,0,30,10,0,13,janeliu
16,9,0,1,6,2,45,27,7,9,janet-yuan
2,2,0,0,0,0,4,13,1,2,janezhang
134,21,0,15,2,21,23,27,48,55,janfight
36,20,0,0,8,15,54,12,6,2,jangja
203,17,0,0,0,0,45,467,28,3,janlay
1,1,0,0,4,0,34,4,0,2,janly-huang
0,1,0,1,1,1,6,2,1,14,jannlee
14,4,0,12,0,35,10,17,3,2,jans
2,1,0,0,0,0,1,2,1,9,JanusHan
0,0,0,0,0,0,0,0,0,20,janve
73,27,0,4,1,15,106,70,22,11,japhethguo
12,8,0,0,0,0,10,2,3,17,japlee
2,2,0,0,1,0,43,30,0,5,jarcher
13,8,0,4,0,1,264,7,5,15,jaredchan
304,28,0,0,0,2,2,208,81,1,jarod-su
133,4,0,1,1,1,3,5,11,2,jarodx
24,10,0,1,8,5,48,4,6,6,jarod_liu
17,4,0,3,9,45,93,129,5,8,jary
1853,298,1,27,2,64,202,342,365,39,jaryi7
136,43,0,1,0,4,35,107,35,8,jaseywang
0,0,0,0,0,0,7,1,0,67,jasmin0444
0,1,0,1,0,0,3,3,0,17,jason-35
0,0,0,0,0,0,0,0,0,9,jason-41
0,1,0,1,0,0,0,0,0,28,jason-61
17,6,0,2,0,4,6,9,8,23,jason-85
2,7,0,3,0,4,18,4,2,1,jason-bao-44
0,0,0,0,1,0,157,2,0,7,jason-cheung-95
2,9,0,0,0,0,98,13,1,27,jason-gao
49,19,0,2,1,7,134,6,12,3,jason-law
0,0,0,0,0,0,11,0,0,0,Jason-Terry
17,12,0,1,0,1,15,11,4,40,jason-wu-53
63,3,0,2,1,2,1,5,10,3,jason.zou
2,2,0,0,0,0,7,10,0,8,jason61719
42,8,0,2,2,7,488,330,6,6,jason6law
1,2,0,7,11,2,14,2,0,50,jasonbourne
21,62,0,4,0,12,450,315,15,268,jasonchang
14,4,0,0,0,0,4,6,3,1,jasondevil
139,14,0,6,10,50,320,85,31,18,jasonfu
5,20,0,3,1,8,7,2,6,39,JasonLau
12,11,0,0,0,0,103,75,1,30,jasonlin
42,109,0,19,5,39,184,48,9,3,jasonshaw
33,22,1,4,8,27,89,88,15,17,jasonshoong
12,5,0,1,4,5,48,6,1,3,jasonwong
213,23,0,6,1,35,271,160,50,82,jasonyang
28,3,0,2,0,3,13,19,5,5,Jasonzhang
65,21,0,3,1,9,66,99,15,3,jasonzhao
0,1,0,0,0,0,2,0,0,2,jasper-77
0,3,0,2,1,10,48,33,1,5,jasper
145,16,0,0,3,1,121,44,75,24,jaunty
0,1,0,2,0,0,11,19,0,16,javajie
0,2,0,0,0,0,2,1,0,3,javan-deng
34,23,0,22,0,53,29,23,8,9,javaning
0,2,0,3,0,1,76,8,0,3,javaside
0,0,0,0,2,0,11,0,0,18,javey
6,15,0,3,0,0,7,11,2,1,javsay
2112,24,0,2,1,6,42,85,836,4,Jaxon
13,14,0,7,0,9,49,17,8,30,jay-ja
0,1,0,0,0,0,10,3,0,9,Jay-Teng
8,18,0,4,7,21,21,12,5,9,jay1803
9,15,0,2,0,4,5,7,6,9,jaycybird
10,3,0,0,6,0,107,41,5,19,jayeeliu
14,16,0,10,3,7,0,14,8,7,jayeg
0,2,0,1,0,1,2,1,1,10,jayk
0,1,0,0,0,0,3,2,1,28,jayni
108,30,0,17,9,150,418,42,48,7,jaytags
31,26,0,12,5,67,248,55,8,8,jaytai
4,6,0,4,14,1,22,12,2,1,jaytao
345,73,0,10,1,32,117,70,108,15,jayvee-chen
3,19,0,1,0,10,13,4,3,10,jayyang
137,54,0,23,0,70,1002,2212,53,24,jayzhou
22,20,0,3,0,6,21,19,12,0,jay_abraham
19,15,0,5,6,3,91,127,2,83,jazziris
26,26,0,5,0,27,24,269,7,42,jchenibm
0,2,0,0,1,0,38,4,0,1,jcw214
39,14,0,6,0,11,51,186,20,10,jcwang
28,25,0,7,0,7,56,94,10,5,jdyao
8,11,0,4,0,3,56,53,3,14,jeaklee
913,32,5,7,2,5,125,787,179,1,jeanchen
74,31,0,1,2,0,31,22,32,2,jeanyguo
4,7,0,0,0,0,1,6,1,12,jebberwocky
58,21,0,4,1,26,8,14,14,1,jebbthe
0,1,0,4,0,2,12,3,1,2,jebelqu
23542,349,15,49,4,425,138,5823,4046,9,jedimaster
52,13,0,6,0,19,43,26,29,5,jee-62
20,23,0,7,1,2,14,54,15,2,jefeer
2,2,0,0,0,0,25,6,1,27,jeffcai
8,23,0,12,0,14,51,241,6,1,jeffer
0,4,0,0,0,0,2,0,1,5,jeffery-91
40,13,0,2,0,6,37,29,13,2,jefferyh
4,1,0,0,0,0,12,9,2,146,JeffInstance
3,1,0,1,1,1,38,7,4,77,jeffliu
0,3,0,0,0,0,3,3,1,18,jeffrey.chan
600,15,0,2,0,3,28,1988,126,2,jeffreyli
3,4,0,0,0,0,4,21,4,13,jeffWang
2,5,0,0,0,0,13,10,2,11,jeffx
4,5,0,5,0,21,34,24,6,3,Jeff_zhang
3,7,0,2,0,11,18,5,1,3,jejer
252,25,0,2,0,15,96,97,47,1,jelinet
2,1,0,0,0,0,4,2,1,6,jelly-zhang
0,4,0,1,3,0,24,3,0,61,jemyy
238,39,0,2,0,10,59,92,70,60,Jeneya
8,3,0,0,0,0,1,2,1,16,jennifer24
2,3,0,1,0,0,6,4,2,8,jenniferli
4,11,0,17,0,8,86,73,7,43,jenniferqiu
26,4,0,1,0,1,3,11,12,13,jenny-lee
1,4,0,0,0,0,5,1,1,14,jenny-sui
1,5,0,0,0,0,0,7,0,0,Jenny
84,12,0,5,0,21,19,26,27,22,jenova
3,4,0,8,0,36,137,49,3,13,Jenson
5,2,0,0,0,0,2,2,1,0,jensue
0,0,0,0,0,0,3,2,0,14,jeremiahliu
2,4,0,2,0,0,11,27,0,2,jeremy-chan
0,6,0,7,0,7,0,4,1,23,jeremy87
10,11,0,1,5,0,49,16,4,1,jeremylam
2,16,0,2,1,7,18,11,3,5,jero
85,47,0,1,1,1,5,20,49,1,jerome-57
6,3,0,0,8,0,81,5,1,12,jeromewu
121,94,0,19,1,138,108,96,61,29,jerrik
3,3,0,0,0,0,12,3,0,52,jerry-12
1,1,0,0,0,0,3,1,1,8,jerry-48
3,24,0,0,0,0,11,1,1,6,jerry-5
0,1,0,0,0,0,3,0,0,16,jerry-53
0,2,0,0,0,0,21,9,0,17,jerry-99
0,1,0,1,0,2,49,15,0,2,jerry-design
0,0,0,0,0,0,0,0,0,19,jerry-liu-72
69,6,0,0,0,0,2,797,25,0,jerry-tsai
641,50,0,2,0,4,114,437,275,12,jerry-zhang-34
5,3,0,0,1,5,12,18,1,14,jerry.hz
15,20,0,3,4,6,89,19,10,8,jerryangly
0,3,0,1,0,3,6,11,0,1,jerrykwong
1745,94,0,3,0,20,98,390,539,2,jerrylei
0,0,0,0,0,0,0,0,0,8,JerryMe
4,2,0,1,1,5,132,18,0,5,jerrynan
98,28,0,2,0,11,36,151,35,82,jerryshou
0,3,0,3,2,0,48,18,1,1,jerrywen
0,3,0,3,1,8,13,23,1,8,jerryzhaocheng
8,18,0,1,0,0,53,14,2,10,jerry_hut
547,31,0,8,16,49,235,51,81,47,jersey-54
34,14,0,17,0,61,47,44,18,1,jesonchen
1,3,0,3,0,12,14,0,3,4,jesonzhang
8,7,0,0,0,0,25,19,8,0,jessegold
2,3,0,0,0,0,14,19,1,1,jessexu
2,1,0,0,0,3,6,4,2,1,jessezha
31,21,0,1,3,0,27,26,12,3,jessi-bai
1,3,0,0,0,0,39,12,0,124,jessica-11-84
0,1,0,3,0,2,8,1,1,5,jessica-huang
0,2,0,1,1,1,2,1,0,0,jessica-sun
0,1,0,3,1,0,6,1,0,17,Jessicahe
506,14,0,1,0,9,94,94,119,17,jessicapark
59,24,0,3,0,8,43,13,14,1,jessicazhang-85
14,4,0,2,0,0,2,1,1,5,jessie-29
4,2,0,0,1,0,25,11,0,1,jessie-31
64,1,0,1,0,0,14,8,11,1,jessie-cun
10,6,0,3,6,7,25,12,8,3,jessie-king
10,6,0,4,1,12,15,9,3,55,jessie-shen
23,23,0,17,2,69,161,23,10,2,jessie228
0,2,0,0,0,0,3,6,0,1,jethro
2,1,0,1,0,12,7,3,0,17,jethsing
3,6,0,5,3,20,25,21,2,5,jetma
2,5,0,1,3,3,6,1,0,8,jettao
0,2,0,3,3,19,0,8,1,1,jetwang
0,5,0,0,0,0,15,5,0,6,jevin-yu
158,31,0,6,2,15,56,63,92,35,jevons
0,7,0,0,0,0,11,1,4,26,jewin
1,3,0,0,0,0,9,4,0,153,jfc6
23,3,0,6,0,6,12,2,20,2,JFISH
5,24,0,7,10,20,105,7,2,15,jfone
126,19,0,0,3,4,201,353,43,16,jgtm
930,124,0,22,1,162,171,344,330,71,jhinsel
502,48,0,8,1,36,20,81,265,11,ji-bei-bei
1,7,0,0,1,0,6,0,1,7,ji-bin-72
0,1,0,0,0,0,2,0,0,9,ji-chang-peng
0,1,0,2,0,2,11,0,0,1,ji-chen-52
0,1,0,1,0,0,13,1,0,14,ji-chuang
14,14,0,2,2,12,30,4,3,1,ji-dee
8,14,0,11,0,17,18,19,5,24,ji-deng-gao
0,1,0,0,3,0,20,3,0,2,ji-feng-59-14
0,2,0,4,2,16,15,9,0,16,ji-feng-93
13,2,0,0,1,0,5,7,1,2,ji-feng
0,0,0,0,0,0,2,2,0,5,ji-hai-dong
0,2,0,0,0,0,51,3,0,1,ji-hai-jiang
2,8,0,5,1,11,12,3,0,10,ji-hua-yuan
329,33,0,6,2,18,252,17,79,156,ji-jia-quan
1,1,0,0,0,0,2,7,0,12,ji-jun-chao
98,5,0,1,5,1,236,38,58,16,ji-kang-elias
0,1,0,0,0,0,2,0,1,8,ji-liang-85
0,3,0,0,2,0,17,3,0,5,ji-lin-69
39,53,0,2,0,3,13,20,17,10,ji-ling-feng
14,10,0,2,0,0,9,6,7,2,ji-mai-37
938,123,0,7,5,130,90,227,204,32,ji-ming-chao
1,1,0,2,0,3,45,8,0,4,ji-ou
102,4,0,3,1,5,22,9,18,1,ji-ping-ping
0,1,0,0,0,0,4,0,0,1,ji-qiang-56
1,5,0,1,8,2,110,5,0,5,ji-rong-jun
18,6,0,0,3,0,17,348,7,3,ji-ruo-chen
6,9,0,1,0,2,0,6,5,12,ji-shou-he
0,1,0,1,2,1,29,8,1,3,ji-shui-91
3,7,0,3,8,1,34,4,0,54,ji-wei-37
1,7,0,1,0,0,4,2,1,10,ji-xi-36
0,2,0,2,0,6,120,8,0,15,ji-xiao-fei
177,47,0,1,11,0,111,38,65,25,ji-xiao-le
1,4,0,0,0,0,8,2,0,3,ji-yang-hong-kang
7,5,0,0,0,0,16,2,8,8,ji-yang-tian
24,13,0,2,0,1,42,107,9,1,ji-yi
0,0,0,0,0,0,0,0,0,5,ji-you-yang
68,28,0,8,0,40,70,39,12,2,ji-yu-30
1,2,0,0,1,0,14,9,1,2,ji-yue-hang
85,2,0,10,1,28,66,26,22,21,ji-zhi-48
1,5,0,0,2,0,8,2,1,3,ji-zhi
3,5,0,1,0,0,5,3,0,24,ji-zi-long
6,4,0,1,1,5,9,26,5,7,jia-ao
7,15,0,0,4,0,2,6,3,2,jia-bao-quan
3,3,0,7,2,8,45,9,1,5,jia-bei-67
7,19,0,2,0,1,8,1,4,24,jia-bo-tao
4,1,0,0,0,0,12,4,0,1,jia-can
14,15,0,3,0,10,52,26,7,8,jia-cong-cong
23,28,0,8,1,8,47,13,11,12,jia-da-shan
80,9,0,0,0,0,2,6,7,7,jia-ge-6
1,1,0,0,0,0,5,1,0,9,jia-hai-long
46,31,0,40,1,170,20,7,12,6,jia-he-mei
132,45,0,23,1,22,3,4,31,1,jia-hong
565,103,0,4,3,12,190,973,248,1,jia-jia-4
0,1,0,2,1,2,8,0,0,12,jia-jian-bo
50,9,0,2,0,2,25,12,15,10,jia-jue-shi
1,7,0,1,0,0,2,1,4,2,jia-kai
0,2,0,0,0,0,5,2,0,15,jia-lei-91
14,6,0,4,2,1,9,8,4,1,jia-long
49,8,0,2,1,3,7,1,11,24,jia-lu-yu
0,3,0,0,1,0,80,8,0,13,jia-ming-50
0,3,0,0,0,0,2,2,1,6,jia-ming-lei
258,43,0,19,0,121,99,26,36,19,jia-ming-zi
700,74,0,9,3,16,319,522,327,14,jia-peng
0,0,0,0,7,0,34,13,0,22,jia-qin
0,1,0,0,0,0,13,4,1,7,jia-sen-sen
0,0,0,0,3,0,15,13,0,13,jia-sheng-4
0,1,0,2,0,8,4,13,0,16,jia-tai-yu
0,0,0,2,0,2,0,0,0,0,jia-wei-4
4,5,0,1,0,1,32,11,2,12,jia-wei-73
0,0,0,0,0,0,0,0,0,0,jia-wei-83
1,1,0,0,0,0,99,11,1,43,jia-xiang-23
1,3,0,0,0,0,11,5,1,14,jia-xiao-dong-69
0,2,0,1,0,0,11,5,0,0,jia-xin-tong
0,3,0,0,0,0,6,0,0,14,jia-yan-cheng
1,2,0,0,0,0,14,2,0,9,jia-you
2,13,0,2,0,2,36,47,1,1,jia-yun-jing-20
0,3,0,0,0,0,11,2,0,12,jia-zheng-feng
7,10,0,0,0,0,3,0,8,26,jia-zheng-jing-90
733,69,5,25,25,174,117,174,219,30,jia-zhi-wen
20,15,0,0,1,0,46,54,15,1,jia-zhu
0,1,0,0,0,0,5,11,0,7,jia-zhuo-wei
141,35,0,0,1,3,52,201,22,5,jiacheo
0,1,0,0,0,2,20,4,1,3,jiachun
22,8,0,1,0,0,37,15,6,1,jiadele
0,1,0,2,0,0,21,4,0,9,jiagedaqilei
25,8,0,0,2,0,20,5,10,37,jiahongjian
0,1,0,2,0,0,2,6,0,1,jiahui
5,4,0,0,4,0,39,20,2,4,jiajian009
0,12,0,2,0,6,12,0,0,7,jiajie
113,41,0,21,4,104,123,124,43,39,jiales
73,64,0,1,1,1,12,15,26,34,jialinxianren
4,5,0,2,0,3,14,10,1,10,jiamingzi
6,4,0,0,1,0,13,6,5,1,jian-cheng-50
47,23,0,6,0,22,18,9,15,4,jian-dan-47
0,3,0,0,0,0,11,2,1,8,jian-fei-shu
0,1,0,0,0,0,4,1,0,20,jian-guo-58
7,5,0,1,2,1,24,0,1,2,jian-hong
263,7,0,0,1,0,16,180,102,11,jian-jian-71
0,2,0,0,1,0,5,3,0,9,jian-lin
0,0,0,4,1,9,113,22,0,9,jian-sheng-29
0,0,0,0,0,0,0,0,0,0,jian-wen-jing
3,6,0,0,0,0,96,41,4,1,jian-xian-xia
9,8,0,0,0,0,3,3,5,6,jian-xing-57
750,83,0,1,0,4,12,212,269,19,jian-yang
0,2,0,0,0,0,2,1,0,13,jian-yi
4,12,0,5,0,1,2,7,2,8,jian-zhu
34,6,0,1,1,2,12,63,16,15,jiana
0,2,0,1,0,1,9,3,2,1,jianbing
7,8,0,7,0,12,21,10,1,2,jianchun
13,2,0,2,0,0,8,7,6,17,jiandong
1,6,0,1,0,0,49,5,2,7,jiang-74
0,1,0,4,0,4,26,3,0,1,jiang-bin-60
9,3,0,1,0,2,63,12,2,53,jiang-bin
3,3,0,1,0,0,9,4,1,8,jiang-bo-ya
5,2,0,0,0,0,1,2,1,10,jiang-bo-yan
0,1,0,0,0,0,2,4,0,6,jiang-cao-er
22,9,0,8,0,8,28,28,12,2,jiang-chen-lei
111,20,0,1,0,3,17,6,26,12,jiang-cheng-zi
27,13,0,2,0,12,12,6,4,8,jiang-cheng
0,0,0,0,0,0,0,0,0,0,jiang-chuan-jun
5,5,0,3,1,10,130,14,1,6,jiang-chun-bo
0,2,0,0,0,0,14,2,0,0,jiang-chun-long
24,3,0,0,15,0,296,4,3,22,jiang-chun-lu
0,1,0,0,0,0,2,2,1,5,jiang-cong-suan
19,4,0,1,1,1,16,5,10,27,jiang-da-hua-88
1,3,0,0,0,0,7,7,0,7,jiang-dao-kai
0,8,0,2,1,2,130,2,1,10,jiang-de
4,4,0,3,1,7,48,7,0,35,jiang-dong-ming
0,1,0,0,0,0,4,1,0,10,jiang-dou-49
53651,87,0,17,0,30,31,204256,12190,1,jiang-fang-zhou
19,3,0,0,5,0,11,1,4,7,jiang-fei-67
0,0,0,0,0,0,5,0,0,5,jiang-feng-yu-52
0,0,0,0,0,0,0,0,0,6,jiang-feng-yu
8,5,0,3,0,6,8,0,3,0,jiang-fu-wei
267,32,0,11,4,51,1275,516,77,125,jiang-ge
61,15,0,2,1,2,3,45,15,11,jiang-gui-zi
0,3,0,2,0,6,4,0,1,3,jiang-guo-qiang
1,4,0,2,0,3,35,3,0,20,jiang-hai-sheng
0,1,0,1,0,1,2,3,2,5,jiang-hai-tao-39
0,1,0,0,0,0,24,7,0,9,jiang-hai
0,0,0,0,1,0,5,0,0,1,jiang-hao-20
0,0,0,0,0,0,0,0,0,28,jiang-hao-55
1,2,0,1,0,1,17,9,1,1,jiang-hao-62
2,1,0,0,2,0,39,7,0,58,jiang-hao-peng
1,2,0,2,28,3,67,2,1,21,jiang-heng-25
3,1,0,0,0,0,19,10,0,5,jiang-hong-bo
20,11,0,4,1,14,38,34,3,80,jiang-hong-ze
0,3,0,0,1,0,7,1,1,88,jiang-hua-29
0,1,0,1,0,0,3,2,0,9,jiang-hua-32
5,1,0,0,0,0,17,2,0,4,jiang-hui-6
0,0,0,0,5,0,0,0,0,0,jiang-hui-90
3113,80,7,27,13,144,86,902,924,33,jiang-jia-jian
0,1,0,0,1,0,16,0,0,10,jiang-jia-qi-89
1,2,0,0,0,0,2,5,1,5,jiang-jia-quan
22,12,0,1,0,0,27,6,10,53,jiang-jia-xin
40,6,0,1,0,4,13,11,12,5,jiang-jia-zhi-67
3,4,0,0,0,0,4,4,4,27,jiang-jiang-69
0,0,0,3,0,11,4,2,0,12,jiang-jie-11
0,3,0,1,0,0,25,1,3,3,jiang-jin-ling
0,3,0,1,1,1,6,0,0,1,jiang-jing-56-32
225,7,0,0,3,0,35,54,56,5,jiang-jing-bo
0,1,0,0,1,0,15,3,0,63,jiang-juan-98
2,1,0,0,0,0,1,4,2,6,jiang-jun-feng
0,0,0,1,0,1,0,0,0,0,jiang-jun
0,0,0,0,0,0,0,0,0,0,jiang-ke-jun
3948,24,0,0,7,0,172,2669,751,28,jiang-lai-22
48,18,0,0,6,4,70,41,25,11,jiang-lei-25
4,6,0,2,1,8,10,4,1,9,jiang-lei-80
0,1,0,0,0,0,8,20,1,0,jiang-lei
1,1,0,0,0,0,1,5,0,1,jiang-li-bo
3,11,0,0,0,0,12,2,1,7,jiang-li-dong
0,1,0,0,0,0,2,2,0,11,jiang-lian-feng
1,5,0,0,0,3,36,24,2,11,jiang-liang
0,6,0,3,0,1,28,13,1,1,jiang-lin-yan
0,2,0,0,0,0,0,0,1,6,jiang-long-wen
0,0,0,0,1,0,7,2,0,17,jiang-mao-fan
28,25,0,2,4,2,27,51,20,2,jiang-meng-tong
0,5,0,7,0,9,285,10,0,61,jiang-miao-er
81,6,0,1,1,3,6,5,22,3,jiang-min-he
9,9,0,4,0,16,5,2,5,9,jiang-ming-xi
0,1,0,0,0,0,1,1,0,3,jiang-mo-mo
3,2,0,0,1,0,15,2,0,81,jiang-nan-5
38,28,0,6,2,19,214,38,17,14,jiang-nan-77
7,1,0,1,0,0,13,11,3,6,jiang-nan-hei-yi
83,81,0,1,1,2,67,33,39,23,jiang-nan-zi
1,2,0,1,0,2,4,0,1,1,jiang-nan
24,17,0,3,0,7,4,2,8,15,jiang-peng-16-93
5,15,0,3,0,3,2,36,6,8,jiang-peng-58
0,1,0,0,0,0,10,2,0,1,jiang-qia-qia
0,0,0,0,1,0,20,3,0,7,jiang-rong-bo
49,8,0,1,0,6,121,29,6,7,jiang-rong-rong-8
11,13,0,2,0,2,33,20,4,5,jiang-shan-47
3,3,0,1,0,4,21,20,1,30,jiang-shao-kun
2,4,0,0,0,0,29,6,1,48,jiang-shi-jie
18,12,0,3,0,2,0,2,4,0,jiang-shi-lei
169,30,0,19,1,34,99,241,58,2,jiang-shu-38
8,3,0,7,20,64,26,5,1,2,jiang-shu-heng
3,5,0,1,0,0,2,7,1,21,jiang-shuo-miao
15,17,0,0,8,0,117,13,8,14,jiang-si-ying
0,3,0,0,2,0,10,6,1,13,jiang-tao-3
0,0,0,0,0,0,6,0,0,1,jiang-tao-41
28,13,0,3,0,9,23,17,5,12,jiang-tao-72
360,17,0,0,0,0,76,10087,90,23,jiang-tao
9,7,0,9,0,21,78,79,4,7,jiang-ting
0,0,0,0,0,0,0,0,0,0,jiang-wei-19
5,11,0,3,0,2,25,5,6,9,jiang-wei-25
0,0,0,0,0,0,2,1,0,0,jiang-wei-97
2,4,0,0,0,0,2,4,1,5,jiang-wei-guo
0,2,0,5,4,6,35,4,0,54,jiang-wei-ye
10,3,0,0,0,0,2,5,6,6,jiang-wen-72
0,1,0,1,0,0,36,1,0,4,jiang-wen-bin-87
2,5,0,2,0,3,26,5,2,1,jiang-wen-guang
0,1,0,0,3,0,23,27,1,1,jiang-wen-xuan-18
62,39,0,9,0,32,23,65,18,9,jiang-wen-yang
626,89,0,12,0,37,9,114,164,1,jiang-wu
0,3,0,1,6,5,62,4,0,2,jiang-xi-xia
0,0,0,0,0,0,115,105,0,8,jiang-xia-ying
2,2,0,0,0,0,3,7,4,6,jiang-xiang-qian
2,8,0,3,1,5,9,4,5,10,jiang-xiao-di
0,1,0,0,0,1,17,4,0,70,jiang-xiao-fan-fan
13,19,0,2,0,2,36,25,7,9,jiang-xiao-long
5,5,0,1,1,5,36,12,2,8,jiang-xiao-mo
10,8,0,4,0,21,6,2,5,45,jiang-xiao-qi-36
0,3,0,0,0,0,6,1,0,6,jiang-xiao-tai
45,10,0,0,16,0,57,14,19,47,jiang-xiao-wei
7,4,0,0,1,0,2,0,1,11,jiang-xiao-yi
78,6,0,5,0,10,15,2,16,10,jiang-xiao-yu-64
189,36,0,1,1,1,25,82,62,3,jiang-xin-jian
0,1,0,0,0,0,15,5,0,2,jiang-xin-xin
15,12,0,2,5,2,27,8,4,43,jiang-xin-yan
0,2,0,0,0,0,11,0,0,10,jiang-xuan-69
6,5,0,0,0,0,14,3,9,1,jiang-xue-gang
3,2,0,0,1,0,23,15,1,6,jiang-ya-long
288,14,0,0,4,0,149,202,69,25,jiang-yan-56
0,2,0,4,1,8,11,5,0,14,jiang-yan-tao-65
12,8,0,2,0,0,5,3,2,27,jiang-yang-95
0,2,0,0,0,0,32,7,0,10,jiang-ye-jun
0,0,0,0,0,0,0,0,0,3,jiang-yi-chen-38
3,2,0,2,0,0,6,6,2,1,jiang-yi-fei
23,4,0,11,2,12,2,4,3,1,jiang-yimin
0,2,0,0,0,0,1,2,0,0,jiang-ying-85
1359,353,0,11,23,56,149,343,283,24,jiang-yiqi
546,72,0,3,0,36,27,882,134,46,jiang-you-xin
37,33,0,2,1,2,23,19,15,5,jiang-yu-qing
44,20,0,1,3,5,4,6,29,4,jiang-yu-shan
4,7,0,1,2,1,10,1,1,22,jiang-yu-xing-82
0,3,0,0,1,0,12,2,1,12,jiang-yun-bin
3,1,0,0,1,0,2,1,3,7,jiang-yun-hu
83,11,0,0,7,0,51,21,14,11,jiang-zhe-94
0,0,0,0,0,0,0,0,0,0,jiang-zhi-hui
339,57,0,4,1,9,54,71,64,5,jiang-zhong-zheng
26,14,0,0,0,0,6,7,2,14,jiang-zhuo-chu
2,3,0,0,0,0,8,1,0,9,jiang-zi-qi-51
3,2,0,0,0,0,7,10,5,6,jiangchangfeng
4,12,0,5,1,41,56,26,2,45,jiangdongcai
4,7,0,7,0,3,31,20,4,8,jiangfeng
17,3,0,0,0,0,9,88,3,1,jianghaibocnn
3,1,0,0,0,0,4,3,0,15,jiangjiang10
0,1,0,0,0,0,2,4,0,8,jiangjsong
98,12,0,2,3,7,153,130,23,130,jianglang
3,3,0,1,1,1,7,5,0,3,jiangli
2,8,0,0,0,0,3,9,3,10,jiangmin80
41,28,0,0,5,0,86,98,11,1,jiangmingyuan
27,37,6,7,4,11,78,79,12,7,jiangnan
1198,22,8,13,9,70,86,817,269,47,jiangpinghsu
101,87,0,5,2,21,7,25,51,36,jiangqi520
7,4,0,2,1,2,13,43,2,9,jiangqing
2,6,0,0,0,0,453,21,1,131,jiangruitao
1,1,0,0,0,0,2,1,0,0,jiangshu
5,8,0,1,3,0,12,5,7,1,jiangsiyuan
913,60,0,29,11,167,343,2562,286,18,jiangtao
2,4,0,3,6,8,7,21,0,14,jianguang
2,4,0,2,1,11,63,12,0,39,jiangxiaolu
7,4,0,1,0,1,2,8,4,3,jiangxiaoyu
5,3,0,0,1,0,8,7,0,18,jiangY
55,33,0,6,0,23,16,25,11,3,jiangyangzhihu
19,4,0,3,0,13,32,25,5,3,jiangyijing
7,5,0,0,0,0,2,6,2,1,jiangyuan
2,2,0,0,0,0,17,5,1,25,jiangyunlong
0,0,0,1,0,0,0,0,0,2,jiangzhi1992
214,143,0,71,13,417,539,243,53,57,jiangzhongbo
15,23,0,0,1,0,26,31,9,19,jiang_fb
2,5,0,1,0,3,9,1,0,78,jiang_xuan
18,3,0,0,0,0,6,2,3,9,jianhua.xu
1811,70,0,4,0,9,23,18358,592,1,jianjiang
